"Series","Type","Year","Group","Value","Stdev","Scale"
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Bairdi",1069,106.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Bairdi",788,78.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Bairdi",427,42.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Bairdi",587,58.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Bairdi",1428,142.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Bairdi",2620,262,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Bairdi",2856,285.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Bairdi",1911,191.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Bairdi",1401,140.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Bairdi",632,63.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Bairdi",853,85.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Bairdi",520,52,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Bairdi",2289,228.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Bairdi",9158,915.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Bairdi",11381,1138.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Bairdi",1144.5,114.45,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","King.Crab",8655,865.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","King.Crab",12004,1200.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","King.Crab",12890,1289,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","King.Crab",22612,2261.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","King.Crab",24385,2438.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","King.Crab",32675,3267.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","King.Crab",35916,3591.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","King.Crab",44865,4486.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","King.Crab",53057,5305.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","King.Crab",64956,6495.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","King.Crab",21674,2167.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","King.Crab",7978,797.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","King.Crab",6092,609.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","King.Crab",4838,483.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","King.Crab",3510,351,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","King.Crab",5941,594.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","King.Crab",6550,655,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","King.Crab",4510,451,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","King.Crab",5359,535.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","King.Crab",11481,1148.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","King.Crab",11675,1167.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","King.Crab",6609,660.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","King.Crab",11286,1128.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","King.Crab",2527,252.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","King.Crab",2877,287.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","King.Crab",6201,620.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","King.Crab",7159,715.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","King.Crab",10647,1064.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","King.Crab",6014,601.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","King.Crab",4306,430.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","King.Crab",4700,470,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","King.Crab",5074,507.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","King.Crab",8742,874.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","King.Crab",7734,773.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","King.Crab",10476,1047.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","King.Crab",7900,790,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","King.Crab",10712,1071.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","King.Crab",10713,1071.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","King.Crab",8571,857.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","King.Crab",8359,835.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","King.Crab",4954,495.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","King.Crab",4640,464,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","King.Crab",4557,455.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","King.Crab",5548,554.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","King.Crab",5362,536.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","King.Crab",4351.6,435.16,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","King.Crab",3486.7,348.67,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Opilio",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Opilio",12526,1252.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Opilio",12915,1291.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Opilio",31160,3116,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Opilio",45977,4597.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Opilio",48984,4898.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Opilio",63019,6301.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Opilio",70040,7004,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Opilio",75993,7599.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Opilio",154016,15401.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Opilio",148002,14800.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Opilio",111278,11127.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Opilio",70968,7096.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Opilio",38189,3818.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Opilio",32613,3261.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Opilio",57209,5720.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Opilio",117298,11729.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Opilio",90302,9030.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Opilio",15744,1574.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Opilio",12070,1207,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Opilio",15679,1567.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Opilio",13465,1346.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Opilio",11639,1163.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Opilio",12203,1220.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Opilio",17466,1746.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Opilio",17688,1768.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Opilio",29696,2969.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Opilio",27397,2739.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Opilio",22656,2265.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Opilio",24935,2493.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Opilio",40979,4097.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Opilio",30931,3093.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Opilio",25588,2558.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Opilio",32055,3205.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Opilio",19457,1945.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Opilio",10133,1013.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Opilio",9201,920.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Pandalidae",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Pandalidae",1,0.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Pandalidae",2,0.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Pandalidae",1,0.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Pandalidae",2,0.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Pandalidae",2,0.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Pandalidae",2,0.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Pandalidae",1,0.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Pandalidae",2,0.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Pandalidae",2.9,0.29,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Pandalidae",1.6,0.16,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Pandalidae",3.1,0.31,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Pandalidae",2.2,0.22,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Pandalidae",1.6,0.16,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Pandalidae",1.2,0.12,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Pandalidae",1.3,0.13,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Ben.zooplankton",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Ben.zooplankton",0.8,0.08,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Ben.zooplankton",0.9,0.09,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Ben.zooplankton",0.9,0.09,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Ben.zooplankton",4.2,0.42,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Ben.zooplankton",3,0.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Ben.zooplankton",1.5,0.15,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Ben.zooplankton",1.8,0.18,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Ben.zooplankton",2.4,0.24,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Ben.zooplankton",1.1,0.11,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Ben.zooplankton",1,0.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Ben.zooplankton",1.1,0.11,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Ben.zooplankton",1,0.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Ben.zooplankton",1.3,0.13,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Ben.zooplankton",0.5,0.05,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Ben.zooplankton",0.8,0.08,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Motile.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Motile.epifauna",4283,428.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Motile.epifauna",3392,339.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Motile.epifauna",3053,305.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Motile.epifauna",2951,295.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Motile.epifauna",2899,289.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Motile.epifauna",2812,281.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Motile.epifauna",1111,111.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Motile.epifauna",1353,135.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Motile.epifauna",2201,220.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Motile.epifauna",2445,244.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Motile.epifauna",2003,200.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Motile.epifauna",3262,326.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Motile.epifauna",3583,358.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Motile.epifauna",3470.5,347.05,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Motile.epifauna",2975.9,297.59,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Structural.epifauna",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Structural.epifauna",2248,224.8,2.14e-06
